"year","line_number","line_desc","value","table_label","table_name","source"
2015,7,"Partnerships",153755,"private_lf_inv","FAAt604","API"
2016,7,"Partnerships",157695,"private_lf_inv","FAAt604","API"
2017,7,"Partnerships",163509,"private_lf_inv","FAAt604","API"
2018,7,"Partnerships",169335,"private_lf_inv","FAAt604","API"
2019,7,"Partnerships",177960,"private_lf_inv","FAAt604","API"
2020,7,"Partnerships",185959,"private_lf_inv","FAAt604","API"
2021,7,"Partnerships",195871,"private_lf_inv","FAAt604","API"
2022,7,"Partnerships",221765,"private_lf_inv","FAAt604","API"
2023,7,"Partnerships",243302,"private_lf_inv","FAAt604","API"
2024,7,"Partnerships",260349,"private_lf_inv","FAAt604","API"
1925,8,"Nonprofit institutions",192,"private_lf_inv","FAAt604","API"
1926,8,"Nonprofit institutions",209,"private_lf_inv","FAAt604","API"
1927,8,"Nonprofit institutions",225,"private_lf_inv","FAAt604","API"
1928,8,"Nonprofit institutions",239,"private_lf_inv","FAAt604","API"
1929,8,"Nonprofit institutions",255,"private_lf_inv","FAAt604","API"
1930,8,"Nonprofit institutions",255,"private_lf_inv","FAAt604","API"
1931,8,"Nonprofit institutions",235,"private_lf_inv","FAAt604","API"
1932,8,"Nonprofit institutions",203,"private_lf_inv","FAAt604","API"
1933,8,"Nonprofit institutions",197,"private_lf_inv","FAAt604","API"
1934,8,"Nonprofit institutions",215,"private_lf_inv","FAAt604","API"
1935,8,"Nonprofit institutions",215,"private_lf_inv","FAAt604","API"
1936,8,"Nonprofit institutions",228,"private_lf_inv","FAAt604","API"
1937,8,"Nonprofit institutions",259,"private_lf_inv","FAAt604","API"
1938,8,"Nonprofit institutions",266,"private_lf_inv","FAAt604","API"
1939,8,"Nonprofit institutions",272,"private_lf_inv","FAAt604","API"
1940,8,"Nonprofit institutions",286,"private_lf_inv","FAAt604","API"
1941,8,"Nonprofit institutions",314,"private_lf_inv","FAAt604","API"
1942,8,"Nonprofit institutions",344,"private_lf_inv","FAAt604","API"
1943,8,"Nonprofit institutions",365,"private_lf_inv","FAAt604","API"
1944,8,"Nonprofit institutions",382,"private_lf_inv","FAAt604","API"
1945,8,"Nonprofit institutions",396,"private_lf_inv","FAAt604","API"
1946,8,"Nonprofit institutions",466,"private_lf_inv","FAAt604","API"
1947,8,"Nonprofit institutions",604,"private_lf_inv","FAAt604","API"
1948,8,"Nonprofit institutions",683,"private_lf_inv","FAAt604","API"
1949,8,"Nonprofit institutions",709,"private_lf_inv","FAAt604","API"
1950,8,"Nonprofit institutions",760,"private_lf_inv","FAAt604","API"
1951,8,"Nonprofit institutions",893,"private_lf_inv","FAAt604","API"
1952,8,"Nonprofit institutions",955,"private_lf_inv","FAAt604","API"
1953,8,"Nonprofit institutions",1011,"private_lf_inv","FAAt604","API"
1954,8,"Nonprofit institutions",1055,"private_lf_inv","FAAt604","API"
1955,8,"Nonprofit institutions",1134,"private_lf_inv","FAAt604","API"
1956,8,"Nonprofit institutions",1266,"private_lf_inv","FAAt604","API"
1957,8,"Nonprofit institutions",1385,"private_lf_inv","FAAt604","API"
1958,8,"Nonprofit institutions",1450,"private_lf_inv","FAAt604","API"
1959,8,"Nonprofit institutions",1541,"private_lf_inv","FAAt604","API"
1960,8,"Nonprofit institutions",1640,"private_lf_inv","FAAt604","API"
1961,8,"Nonprofit institutions",1738,"private_lf_inv","FAAt604","API"
1962,8,"Nonprofit institutions",1869,"private_lf_inv","FAAt604","API"
1963,8,"Nonprofit institutions",2014,"private_lf_inv","FAAt604","API"
1964,8,"Nonprofit institutions",2181,"private_lf_inv","FAAt604","API"
1965,8,"Nonprofit institutions",2388,"private_lf_inv","FAAt604","API"
1966,8,"Nonprofit institutions",2635,"private_lf_inv","FAAt604","API"
1967,8,"Nonprofit institutions",2884,"private_lf_inv","FAAt604","API"
1968,8,"Nonprofit institutions",3176,"private_lf_inv","FAAt604","API"
1969,8,"Nonprofit institutions",3549,"private_lf_inv","FAAt604","API"
1970,8,"Nonprofit institutions",3930,"private_lf_inv","FAAt604","API"
1971,8,"Nonprofit institutions",4376,"private_lf_inv","FAAt604","API"
1972,8,"Nonprofit institutions",4913,"private_lf_inv","FAAt604","API"
1973,8,"Nonprofit institutions",5612,"private_lf_inv","FAAt604","API"
1974,8,"Nonprofit institutions",6620,"private_lf_inv","FAAt604","API"
1975,8,"Nonprofit institutions",7719,"private_lf_inv","FAAt604","API"
1976,8,"Nonprofit institutions",8454,"private_lf_inv","FAAt604","API"
1977,8,"Nonprofit institutions",9345,"private_lf_inv","FAAt604","API"
1978,8,"Nonprofit institutions",10537,"private_lf_inv","FAAt604","API"
1979,8,"Nonprofit institutions",11956,"private_lf_inv","FAAt604","API"
1980,8,"Nonprofit institutions",13649,"private_lf_inv","FAAt604","API"
1981,8,"Nonprofit institutions",15269,"private_lf_inv","FAAt604","API"
1982,8,"Nonprofit institutions",16638,"private_lf_inv","FAAt604","API"
1983,8,"Nonprofit institutions",17650,"private_lf_inv","FAAt604","API"
1984,8,"Nonprofit institutions",18796,"private_lf_inv","FAAt604","API"
1985,8,"Nonprofit institutions",19879,"private_lf_inv","FAAt604","API"
1986,8,"Nonprofit institutions",21179,"private_lf_inv","FAAt604","API"
1987,8,"Nonprofit institutions",22776,"private_lf_inv","FAAt604","API"
1988,8,"Nonprofit institutions",24627,"private_lf_inv","FAAt604","API"
1989,8,"Nonprofit institutions",26762,"private_lf_inv","FAAt604","API"
1990,8,"Nonprofit institutions",29009,"private_lf_inv","FAAt604","API"
1991,8,"Nonprofit institutions",31093,"private_lf_inv","FAAt604","API"
1992,8,"Nonprofit institutions",32990,"private_lf_inv","FAAt604","API"
1993,8,"Nonprofit institutions",34920,"private_lf_inv","FAAt604","API"
1994,8,"Nonprofit institutions",36459,"private_lf_inv","FAAt604","API"
1995,8,"Nonprofit institutions",38242,"private_lf_inv","FAAt604","API"
1996,8,"Nonprofit institutions",39351,"private_lf_inv","FAAt604","API"
1997,8,"Nonprofit institutions",41235,"private_lf_inv","FAAt604","API"
1998,8,"Nonprofit institutions",44202,"private_lf_inv","FAAt604","API"
1999,8,"Nonprofit institutions",48078,"private_lf_inv","FAAt604","API"
2000,8,"Nonprofit institutions",52613,"private_lf_inv","FAAt604","API"
2001,8,"Nonprofit institutions",56719,"private_lf_inv","FAAt604","API"
2002,8,"Nonprofit institutions",60627,"private_lf_inv","FAAt604","API"
2003,8,"Nonprofit institutions",65044,"private_lf_inv","FAAt604","API"
2004,8,"Nonprofit institutions",70263,"private_lf_inv","FAAt604","API"
2005,8,"Nonprofit institutions",76517,"private_lf_inv","FAAt604","API"
2006,8,"Nonprofit institutions",82656,"private_lf_inv","FAAt604","API"
2007,8,"Nonprofit institutions",88988,"private_lf_inv","FAAt604","API"
2008,8,"Nonprofit institutions",95964,"private_lf_inv","FAAt604","API"
2009,8,"Nonprofit institutions",101546,"private_lf_inv","FAAt604","API"
2010,8,"Nonprofit institutions",105770,"private_lf_inv","FAAt604","API"
2011,8,"Nonprofit institutions",112829,"private_lf_inv","FAAt604","API"
2012,8,"Nonprofit institutions",120750,"private_lf_inv","FAAt604","API"
2013,8,"Nonprofit institutions",129546,"private_lf_inv","FAAt604","API"
2014,8,"Nonprofit institutions",139017,"private_lf_inv","FAAt604","API"
2015,8,"Nonprofit institutions",147781,"private_lf_inv","FAAt604","API"
2016,8,"Nonprofit institutions",156311,"private_lf_inv","FAAt604","API"
2017,8,"Nonprofit institutions",164845,"private_lf_inv","FAAt604","API"
2018,8,"Nonprofit institutions",174295,"private_lf_inv","FAAt604","API"
2019,8,"Nonprofit institutions",185300,"private_lf_inv","FAAt604","API"
2020,8,"Nonprofit institutions",195560,"private_lf_inv","FAAt604","API"
2021,8,"Nonprofit institutions",207334,"private_lf_inv","FAAt604","API"
2022,8,"Nonprofit institutions",225688,"private_lf_inv","FAAt604","API"
2023,8,"Nonprofit institutions",238474,"private_lf_inv","FAAt604","API"
2024,8,"Nonprofit institutions",248776,"private_lf_inv","FAAt604","API"
1925,9,"Households",1238,"private_lf_inv","FAAt604","API"
1926,9,"Households",1314,"private_lf_inv","FAAt604","API"
1927,9,"Households",1354,"private_lf_inv","FAAt604","API"
1928,9,"Households",1400,"private_lf_inv","FAAt604","API"
1929,9,"Households",1494,"private_lf_inv","FAAt604","API"
1930,9,"Households",1477,"private_lf_inv","FAAt604","API"
1931,9,"Households",1341,"private_lf_inv","FAAt604","API"
1932,9,"Households",1084,"private_lf_inv","FAAt604","API"
1933,9,"Households",1060,"private_lf_inv","FAAt604","API"
1934,9,"Households",1180,"private_lf_inv","FAAt604","API"
1935,9,"Households",1174,"private_lf_inv","FAAt604","API"
1936,9,"Households",1234,"private_lf_inv","FAAt604","API"
1937,9,"Households",1371,"private_lf_inv","FAAt604","API"
1938,9,"Households",1418,"private_lf_inv","FAAt604","API"
1939,9,"Households",1435,"private_lf_inv","FAAt604","API"
1940,9,"Households",1507,"private_lf_inv","FAAt604","API"
1941,9,"Households",1673,"private_lf_inv","FAAt604","API"
1942,9,"Households",1807,"private_lf_inv","FAAt604","API"
1943,9,"Households",1946,"private_lf_inv","FAAt604","API"
1944,9,"Households",2114,"private_lf_inv","FAAt604","API"
1945,9,"Households",2267,"private_lf_inv","FAAt604","API"
1946,9,"Households",2533,"private_lf_inv","FAAt604","API"
1947,9,"Households",3212,"private_lf_inv","FAAt604","API"
1948,9,"Households",3665,"private_lf_inv","FAAt604","API"
1949,9,"Households",3887,"private_lf_inv","FAAt604","API"
1950,9,"Households",4188,"private_lf_inv","FAAt604","API"
1951,9,"Households",4734,"private_lf_inv","FAAt604","API"
1952,9,"Households",5100,"private_lf_inv","FAAt604","API"
1953,9,"Households",5385,"private_lf_inv","FAAt604","API"
1954,9,"Households",5676,"private_lf_inv","FAAt604","API"
1955,9,"Households",6114,"private_lf_inv","FAAt604","API"
1956,9,"Households",6624,"private_lf_inv","FAAt604","API"
1957,9,"Households",6947,"private_lf_inv","FAAt604","API"
1958,9,"Households",7212,"private_lf_inv","FAAt604","API"
1959,9,"Households",7580,"private_lf_inv","FAAt604","API"
1960,9,"Households",8023,"private_lf_inv","FAAt604","API"
1961,9,"Households",8391,"private_lf_inv","FAAt604","API"
1962,9,"Households",8778,"private_lf_inv","FAAt604","API"
1963,9,"Households",9150,"private_lf_inv","FAAt604","API"
1964,9,"Households",9698,"private_lf_inv","FAAt604","API"
1965,9,"Households",10442,"private_lf_inv","FAAt604","API"
1966,9,"Households",11287,"private_lf_inv","FAAt604","API"
1967,9,"Households",12120,"private_lf_inv","FAAt604","API"
1968,9,"Households",13223,"private_lf_inv","FAAt604","API"
1969,9,"Households",14696,"private_lf_inv","FAAt604","API"
1970,9,"Households",15692,"private_lf_inv","FAAt604","API"
1971,9,"Households",17259,"private_lf_inv","FAAt604","API"
1972,9,"Households",19180,"private_lf_inv","FAAt604","API"
1973,9,"Households",21905,"private_lf_inv","FAAt604","API"
1974,9,"Households",25166,"private_lf_inv","FAAt604","API"
1975,9,"Households",28411,"private_lf_inv","FAAt604","API"
1976,9,"Households",31491,"private_lf_inv","FAAt604","API"
1977,9,"Households",36524,"private_lf_inv","FAAt604","API"
1978,9,"Households",43186,"private_lf_inv","FAAt604","API"
1979,9,"Households",50582,"private_lf_inv","FAAt604","API"
1980,9,"Households",57826,"private_lf_inv","FAAt604","API"
1981,9,"Households",63357,"private_lf_inv","FAAt604","API"
1982,9,"Households",66934,"private_lf_inv","FAAt604","API"
1983,9,"Households",69304,"private_lf_inv","FAAt604","API"
1984,9,"Households",73508,"private_lf_inv","FAAt604","API"
1985,9,"Households",78292,"private_lf_inv","FAAt604","API"
1986,9,"Households",85145,"private_lf_inv","FAAt604","API"
1987,9,"Households",92890,"private_lf_inv","FAAt604","API"
1988,9,"Households",99884,"private_lf_inv","FAAt604","API"
1989,9,"Households",106800,"private_lf_inv","FAAt604","API"
1990,9,"Households",111968,"private_lf_inv","FAAt604","API"
1991,9,"Households",115598,"private_lf_inv","FAAt604","API"
1992,9,"Households",119486,"private_lf_inv","FAAt604","API"
1993,9,"Households",127620,"private_lf_inv","FAAt604","API"
1994,9,"Households",136255,"private_lf_inv","FAAt604","API"
1995,9,"Households",144688,"private_lf_inv","FAAt604","API"
1996,9,"Households",151994,"private_lf_inv","FAAt604","API"
1997,9,"Households",160124,"private_lf_inv","FAAt604","API"
1998,9,"Households",170292,"private_lf_inv","FAAt604","API"
1999,9,"Households",183788,"private_lf_inv","FAAt604","API"
2000,9,"Households",199599,"private_lf_inv","FAAt604","API"
2001,9,"Households",216952,"private_lf_inv","FAAt604","API"
2002,9,"Households",230494,"private_lf_inv","FAAt604","API"
2003,9,"Households",251598,"private_lf_inv","FAAt604","API"
2004,9,"Households",280915,"private_lf_inv","FAAt604","API"
2005,9,"Households",315899,"private_lf_inv","FAAt604","API"
2006,9,"Households",345756,"private_lf_inv","FAAt604","API"
2007,9,"Households",357181,"private_lf_inv","FAAt604","API"
2008,9,"Households",350969,"private_lf_inv","FAAt604","API"
2009,9,"Households",334323,"private_lf_inv","FAAt604","API"
2010,9,"Households",328714,"private_lf_inv","FAAt604","API"
2011,9,"Households",327136,"private_lf_inv","FAAt604","API"
2012,9,"Households",329371,"private_lf_inv","FAAt604","API"
2013,9,"Households",349595,"private_lf_inv","FAAt604","API"
2014,9,"Households",374348,"private_lf_inv","FAAt604","API"
2015,9,"Households",387652,"private_lf_inv","FAAt604","API"
2016,9,"Households",407069,"private_lf_inv","FAAt604","API"
2017,9,"Households",432084,"private_lf_inv","FAAt604","API"
2018,9,"Households",463773,"private_lf_inv","FAAt604","API"
2019,9,"Households",482629,"private_lf_inv","FAAt604","API"
2020,9,"Households",508462,"private_lf_inv","FAAt604","API"
2021,9,"Households",579228,"private_lf_inv","FAAt604","API"
2022,9,"Households",664142,"private_lf_inv","FAAt604","API"
2023,9,"Households",683535,"private_lf_inv","FAAt604","API"
2024,9,"Households",705556,"private_lf_inv","FAAt604","API"
1925,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1926,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1927,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1928,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1929,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1930,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1931,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1932,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1933,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1934,10,"Tax-exempt cooperatives",0,"private_lf_inv","FAAt604","API"
1935,10,"Tax-exempt cooperatives",5,"private_lf_inv","FAAt604","API"
1936,10,"Tax-exempt cooperatives",15,"private_lf_inv","FAAt604","API"
1937,10,"Tax-exempt cooperatives",26,"private_lf_inv","FAAt604","API"
1938,10,"Tax-exempt cooperatives",33,"private_lf_inv","FAAt604","API"
1939,10,"Tax-exempt cooperatives",39,"private_lf_inv","FAAt604","API"
1940,10,"Tax-exempt cooperatives",46,"private_lf_inv","FAAt604","API"
1941,10,"Tax-exempt cooperatives",57,"private_lf_inv","FAAt604","API"
1942,10,"Tax-exempt cooperatives",70,"private_lf_inv","FAAt604","API"
1943,10,"Tax-exempt cooperatives",66,"private_lf_inv","FAAt604","API"
1944,10,"Tax-exempt cooperatives",70,"private_lf_inv","FAAt604","API"
1945,10,"Tax-exempt cooperatives",71,"private_lf_inv","FAAt604","API"
1946,10,"Tax-exempt cooperatives",83,"private_lf_inv","FAAt604","API"
1947,10,"Tax-exempt cooperatives",109,"private_lf_inv","FAAt604","API"
1948,10,"Tax-exempt cooperatives",135,"private_lf_inv","FAAt604","API"
1949,10,"Tax-exempt cooperatives",155,"private_lf_inv","FAAt604","API"
1950,10,"Tax-exempt cooperatives",169,"private_lf_inv","FAAt604","API"
1951,10,"Tax-exempt cooperatives",195,"private_lf_inv","FAAt604","API"
1952,10,"Tax-exempt cooperatives",207,"private_lf_inv","FAAt604","API"
1953,10,"Tax-exempt cooperatives",219,"private_lf_inv","FAAt604","API"
1954,10,"Tax-exempt cooperatives",230,"private_lf_inv","FAAt604","API"
1955,10,"Tax-exempt cooperatives",238,"private_lf_inv","FAAt604","API"
1956,10,"Tax-exempt cooperatives",262,"private_lf_inv","FAAt604","API"
1957,10,"Tax-exempt cooperatives",279,"private_lf_inv","FAAt604","API"
1958,10,"Tax-exempt cooperatives",297,"private_lf_inv","FAAt604","API"
1959,10,"Tax-exempt cooperatives",296,"private_lf_inv","FAAt604","API"
1960,10,"Tax-exempt cooperatives",289,"private_lf_inv","FAAt604","API"
1961,10,"Tax-exempt cooperatives",295,"private_lf_inv","FAAt604","API"
1962,10,"Tax-exempt cooperatives",302,"private_lf_inv","FAAt604","API"
1963,10,"Tax-exempt cooperatives",311,"private_lf_inv","FAAt604","API"
1964,10,"Tax-exempt cooperatives",318,"private_lf_inv","FAAt604","API"
1965,10,"Tax-exempt cooperatives",326,"private_lf_inv","FAAt604","API"
1966,10,"Tax-exempt cooperatives",337,"private_lf_inv","FAAt604","API"
1967,10,"Tax-exempt cooperatives",356,"private_lf_inv","FAAt604","API"
1968,10,"Tax-exempt cooperatives",380,"private_lf_inv","FAAt604","API"
1969,10,"Tax-exempt cooperatives",402,"private_lf_inv","FAAt604","API"
1970,10,"Tax-exempt cooperatives",431,"private_lf_inv","FAAt604","API"
1971,10,"Tax-exempt cooperatives",467,"private_lf_inv","FAAt604","API"
1972,10,"Tax-exempt cooperatives",495,"private_lf_inv","FAAt604","API"
1973,10,"Tax-exempt cooperatives",534,"private_lf_inv","FAAt604","API"
1974,10,"Tax-exempt cooperatives",612,"private_lf_inv","FAAt604","API"
1975,10,"Tax-exempt cooperatives",732,"private_lf_inv","FAAt604","API"
1976,10,"Tax-exempt cooperatives",825,"private_lf_inv","FAAt604","API"
1977,10,"Tax-exempt cooperatives",938,"private_lf_inv","FAAt604","API"
1978,10,"Tax-exempt cooperatives",1042,"private_lf_inv","FAAt604","API"
1979,10,"Tax-exempt cooperatives",1165,"private_lf_inv","FAAt604","API"
1980,10,"Tax-exempt cooperatives",1333,"private_lf_inv","FAAt604","API"
1981,10,"Tax-exempt cooperatives",1463,"private_lf_inv","FAAt604","API"
1982,10,"Tax-exempt cooperatives",1539,"private_lf_inv","FAAt604","API"
1983,10,"Tax-exempt cooperatives",1543,"private_lf_inv","FAAt604","API"
1984,10,"Tax-exempt cooperatives",1521,"private_lf_inv","FAAt604","API"
1985,10,"Tax-exempt cooperatives",1597,"private_lf_inv","FAAt604","API"
1986,10,"Tax-exempt cooperatives",1722,"private_lf_inv","FAAt604","API"
1987,10,"Tax-exempt cooperatives",1786,"private_lf_inv","FAAt604","API"
1988,10,"Tax-exempt cooperatives",1851,"private_lf_inv","FAAt604","API"
1989,10,"Tax-exempt cooperatives",1914,"private_lf_inv","FAAt604","API"
1990,10,"Tax-exempt cooperatives",1998,"private_lf_inv","FAAt604","API"
1991,10,"Tax-exempt cooperatives",2066,"private_lf_inv","FAAt604","API"
1992,10,"Tax-exempt cooperatives",2119,"private_lf_inv","FAAt604","API"
1993,10,"Tax-exempt cooperatives",2207,"private_lf_inv","FAAt604","API"
1994,10,"Tax-exempt cooperatives",2305,"private_lf_inv","FAAt604","API"
1995,10,"Tax-exempt cooperatives",2410,"private_lf_inv","FAAt604","API"
1996,10,"Tax-exempt cooperatives",2481,"private_lf_inv","FAAt604","API"
1997,10,"Tax-exempt cooperatives",2557,"private_lf_inv","FAAt604","API"
1998,10,"Tax-exempt cooperatives",2620,"private_lf_inv","FAAt604","API"
1999,10,"Tax-exempt cooperatives",2711,"private_lf_inv","FAAt604","API"
2000,10,"Tax-exempt cooperatives",2905,"private_lf_inv","FAAt604","API"
2001,10,"Tax-exempt cooperatives",3103,"private_lf_inv","FAAt604","API"
2002,10,"Tax-exempt cooperatives",3244,"private_lf_inv","FAAt604","API"
2003,10,"Tax-exempt cooperatives",3328,"private_lf_inv","FAAt604","API"
2004,10,"Tax-exempt cooperatives",3469,"private_lf_inv","FAAt604","API"
2005,10,"Tax-exempt cooperatives",3668,"private_lf_inv","FAAt604","API"
2006,10,"Tax-exempt cooperatives",3952,"private_lf_inv","FAAt604","API"
2007,10,"Tax-exempt cooperatives",4309,"private_lf_inv","FAAt604","API"
2008,10,"Tax-exempt cooperatives",4757,"private_lf_inv","FAAt604","API"
2009,10,"Tax-exempt cooperatives",5049,"private_lf_inv","FAAt604","API"
2010,10,"Tax-exempt cooperatives",5386,"private_lf_inv","FAAt604","API"
2011,10,"Tax-exempt cooperatives",5828,"private_lf_inv","FAAt604","API"
2012,10,"Tax-exempt cooperatives",6266,"private_lf_inv","FAAt604","API"
2013,10,"Tax-exempt cooperatives",6820,"private_lf_inv","FAAt604","API"
2014,10,"Tax-exempt cooperatives",7558,"private_lf_inv","FAAt604","API"
2015,10,"Tax-exempt cooperatives",8221,"private_lf_inv","FAAt604","API"
2016,10,"Tax-exempt cooperatives",8658,"private_lf_inv","FAAt604","API"
2017,10,"Tax-exempt cooperatives",9040,"private_lf_inv","FAAt604","API"
2018,10,"Tax-exempt cooperatives",9172,"private_lf_inv","FAAt604","API"
2019,10,"Tax-exempt cooperatives",9599,"private_lf_inv","FAAt604","API"
2020,10,"Tax-exempt cooperatives",10022,"private_lf_inv","FAAt604","API"
2021,10,"Tax-exempt cooperatives",11046,"private_lf_inv","FAAt604","API"
2022,10,"Tax-exempt cooperatives",12402,"private_lf_inv","FAAt604","API"
2023,10,"Tax-exempt cooperatives",12586,"private_lf_inv","FAAt604","API"
2024,10,"Tax-exempt cooperatives",12757,"private_lf_inv","FAAt604","API"
1925,11,"Farms",579,"private_lf_inv","FAAt604","API"
1926,11,"Farms",643,"private_lf_inv","FAAt604","API"
1927,11,"Farms",674,"private_lf_inv","FAAt604","API"
1928,11,"Farms",700,"private_lf_inv","FAAt604","API"
1929,11,"Farms",722,"private_lf_inv","FAAt604","API"
1930,11,"Farms",716,"private_lf_inv","FAAt604","API"
1931,11,"Farms",665,"private_lf_inv","FAAt604","API"
1932,11,"Farms",592,"private_lf_inv","FAAt604","API"
1933,11,"Farms",555,"private_lf_inv","FAAt604","API"
1934,11,"Farms",546,"private_lf_inv","FAAt604","API"
1935,11,"Farms",528,"private_lf_inv","FAAt604","API"
1936,11,"Farms",547,"private_lf_inv","FAAt604","API"
1937,11,"Farms",599,"private_lf_inv","FAAt604","API"
1938,11,"Farms",630,"private_lf_inv","FAAt604","API"
1939,11,"Farms",619,"private_lf_inv","FAAt604","API"
1940,11,"Farms",629,"private_lf_inv","FAAt604","API"
1941,11,"Farms",697,"private_lf_inv","FAAt604","API"
1942,11,"Farms",820,"private_lf_inv","FAAt604","API"
